"jpeg_img","colour_1","colour_2","colour_3","colour_1_count","colour_2_count","colour_3_count"
"pokemon_icon_147_00.jpeg","#FFFFFF","#BEC8D8","#7B8EB9",64087,996,453
"pokemon_icon_147_00_shiny.jpeg","#FFFFFF","#D6BCD2","#AE7CA4",64054,1068,414
"pokemon_icon_148_00.jpeg","#FFFFFF","#B1C6DA","#6990C3",62204,1834,1498
"pokemon_icon_148_00_shiny.jpeg","#FFFFFF","#D8BFD2","#C17695",62184,1818,1534
"pokemon_icon_149_00.jpeg","#FFFFFE","#E6BC71","#9F844B",54505,7380,3651
"pokemon_icon_149_00_shiny.jpeg","#FFFFFE","#6C8B66","#B6C997",54455,6516,4565
"pokemon_icon_150_00.jpeg","#FEFEFE","#C8BFD2","#93799A",57807,4864,2865
"pokemon_icon_150_00_shiny.jpeg","#FEFEFE","#BEC3C6","#66A75E",57748,5052,2736
"pokemon_icon_151_00.jpeg","#FFFFFF","#C89DB4","#F0CCE0",63846,937,753
"pokemon_icon_151_00_shiny.jpeg","#FFFFFF","#89B9C9","#B0E7F1",63770,983,783
"pokemon_icon_152_00.jpeg","#FFFFFF","#C9E3A9","#76A965",63521,1485,530
"pokemon_icon_152_00_shiny.jpeg","#FFFFFF","#D2E781","#A98C5B",63514,1470,552
"pokemon_icon_153_00.jpeg","#FFFFFF","#D3C580","#86AB55",56836,5541,3159
"pokemon_icon_153_00_shiny.jpeg","#FFFFFF","#DCAE7A","#B19042",56868,6354,2314
"pokemon_icon_154_00.jpeg","#FEFEFE","#A6C173","#D05963",52385,9933,3218
"pokemon_icon_154_00_shiny.jpeg","#FEFEFE","#C7C449","#DD752D",52274,10014,3248
"pokemon_icon_154_01.jpeg","#FEFEFE","#A5C173","#D05963",52480,9839,3217
"pokemon_icon_154_01_shiny.jpeg","#FEFEFE","#C7C449","#DD752D",52374,9911,3251
"pokemon_icon_155_00.jpeg","#FFFFFF","#E3C686","#2B6867",63936,1023,577
"pokemon_icon_155_00_shiny.jpeg","#FFFFFF","#E4C686","#8A6041",63936,1016,584
"pokemon_icon_156_00.jpeg","#FFFFFF","#2A6463","#DCB87A",61447,2269,1820
"pokemon_icon_156_00_shiny.jpeg","#FFFFFF","#8A5B3F","#DEB87B",61446,2293,1797
"pokemon_icon_157_00.jpeg","#FFFFFF","#E7CD7F","#535864",49149,14316,2071
"pokemon_icon_157_00_shiny.jpeg","#FFFFFF","#E8CE7F","#8E635A",49133,14250,2153
"pokemon_icon_158_00.jpeg","#FFFFFF","#7ACFDC","#629DA9",63175,1347,1014
"pokemon_icon_158_00_shiny.jpeg","#FFFFFF","#8CD2A7","#66A57F",63138,1367,1031
"pokemon_icon_159_00.jpeg","#FFFFFE","#83CDE0","#AFA87C",58585,4296,2655
"pokemon_icon_159_00_shiny.jpeg","#FFFFFE","#A3D7AC","#6CA28A",58497,4621,2418
"pokemon_icon_160_00.jpeg","#FEFEFE","#60AFD3","#BF9A84",44894,16274,4368
"pokemon_icon_160_00_shiny.jpeg","#FEFEFE","#95CFB3","#629A90",44971,10825,9740
"pokemon_icon_161_00.jpeg","#FFFFFF","#D49A7C","#845E4B",61569,2377,1590
"pokemon_icon_161_00_shiny.jpeg","#FFFFFF","#EBD397","#A8725D",61390,2627,1519
"pokemon_icon_162_00.jpeg","#FFFFFF","#E7CCA7","#94694E",59262,3488,2786
"pokemon_icon_162_00_shiny.jpeg","#FFFEFE","#BC5A72","#D9BAB9",60779,2677,2080
"pokemon_icon_163_00.jpeg","#FFFFFF","#CE9E7E","#645044",60528,3012,1996
"pokemon_icon_163_00_shiny.jpeg","#FFFFFE","#E3B55C","#4A3F36",60724,3553,1259
"pokemon_icon_164_00.jpeg","#FFFFFE","#88644C","#D6BB90",51795,8674,5067
"pokemon_icon_164_00_shiny.jpeg","#FFFFFE","#958D40","#DCDD80",51539,8877,5120
"pokemon_icon_165_00.jpeg","#FFFEFE","#DA9A69","#4E443A",57128,6370,2038
"pokemon_icon_165_00_shiny.jpeg","#FFFFFE","#D9B360","#4F4738",57064,6316,2156
"pokemon_icon_165_01.jpeg","#FFFEFE","#DA9A68","#4F443A",57132,6448,1956
"pokemon_icon_165_01_shiny.jpeg","#FFFFFE","#DAB35F","#504738",57067,6385,2084
"pokemon_icon_166_00.jpeg","#FEFEFD","#D36A63","#404041",59680,4244,1612
"pokemon_icon_166_00_shiny.jpeg","#FEFEFE","#DFAB48","#3D423E",59215,4696,1625
"pokemon_icon_166_01.jpeg","#FEFEFD","#D36962","#3E3E40",59895,4214,1427
"pokemon_icon_166_01_shiny.jpeg","#FEFEFE","#DFAB47","#3B423E",59423,4675,1438
"pokemon_icon_167_00.jpeg","#FFFFFF","#C4D686","#4B6E58",63995,1164,377
"pokemon_icon_167_00_shiny.jpeg","#FFFFFF","#B1B8DD","#3A576A",64086,1147,303
"pokemon_icon_168_00.jpeg","#FFFFFF","#D99078","#704350",59811,4195,1530
"pokemon_icon_168_00_shiny.jpeg","#FFFFFF","#B891D1","#B89361",59938,3046,2552
"pokemon_icon_169_00.jpeg","#FFFFFF","#647699","#A086C1",56766,5453,3317
"pokemon_icon_169_00_shiny.jpeg","#FFFEFF","#DEA2CF","#9DA244",56985,5109,3442
"pokemon_icon_170_00.jpeg","#FFFFFF","#7184B3","#F1EFA4",63033,1339,1164
"pokemon_icon_170_00_shiny.jpeg","#FFFFFF","#BAECAA","#5F8FB4",62970,1285,1281
"pokemon_icon_171_00.jpeg","#FEFFFF","#697BC3","#DED898",57986,4943,2607
"pokemon_icon_171_00_shiny.jpeg","#FEFEFF","#8B6BC2","#DBDC8A",58137,5028,2371
"pokemon_icon_172_00.jpeg","#FFFFFF","#EFDB69","#434030",61065,3184,1287
"pokemon_icon_172_00_01.jpeg","#FFFFFF","#EBD16B","#852D24",61181,2744,1611
"pokemon_icon_172_00_01_shiny.jpeg","#FFFFFF","#E3BF53","#882F25",61242,2614,1680
"pokemon_icon_172_00_02.jpeg","#FFFEFF","#EDD76C","#4C495A",60719,3103,1714
"pokemon_icon_172_00_02_shiny.jpeg","#FFFEFF","#E5C551","#514B5E",60751,2997,1788
"pokemon_icon_172_00_03.jpeg","#FFFFFF","#E9C868","#6D4139",62350,2118,1068
"pokemon_icon_172_00_03_shiny.jpeg","#FFFFFF","#DEA953","#513D2F",62382,2323,831
"pokemon_icon_172_00_04.jpeg","#FFFFFF","#44365B","#E9C55F",60746,2561,2229
"pokemon_icon_172_00_04_shiny.jpeg","#FFFFFF","#43355B","#DFB14A",60755,2545,2236
"pokemon_icon_172_00_05.jpeg","#FFFFFF","#442B16","#E4CA66",60062,3221,2253
"pokemon_icon_172_00_05_shiny.jpeg","#FFFFFF","#442B16","#DBB852",60076,3215,2245
"pokemon_icon_172_00_07.jpeg","#FFFFFF","#DFC571","#423E31",61156,3069,1311
"pokemon_icon_172_00_07_shiny.jpeg","#FFFFFF","#DDBA50","#454033",61225,2990,1321
"pokemon_icon_172_00_08.jpeg","#FFFFFF","#E2C66F","#55261F",61722,2351,1463
"pokemon_icon_172_00_08_shiny.jpeg","#FFFFFF","#DAB45A","#562620",61763,2316,1457
"pokemon_icon_172_00_12.jpeg","#FFFFFF","#DFC571","#423E31",61179,3047,1310
"pokemon_icon_172_00_12_shiny.jpeg","#FFFFFF","#DDBA50","#464033",61241,2969,1326
"pokemon_icon_172_00_shiny.jpeg","#FFFFFF","#E7C750","#454133",61073,3164,1299
"pokemon_icon_173_00.jpeg","#FFFFFF","#ECC9BD","#A17B64",62958,1537,1041
"pokemon_icon_173_00_shiny.jpeg","#FFFFFF","#E6B8BF","#6B9473",63156,1687,693
"pokemon_icon_174_00.jpeg","#FFFFFF","#DAAEB9","#6F4041",64301,1101,134
"pokemon_icon_174_00_shiny.jpeg","#FFFFFF","#DCAAC6","#6E3D46",64235,1166,135
"pokemon_icon_175_00.jpeg","#FFFFFF","#E1DAB7","#636A6D",62992,2126,418
"pokemon_icon_175_00_12.jpeg","#FFFFFF","#DED3B9","#666D6C",63062,2021,453
"pokemon_icon_175_00_12_shiny.jpeg","#FFFFFF","#DFC8BC","#7D5B5C",63009,2090,437
"pokemon_icon_175_00_shiny.jpeg","#FFFFFF","#E3CBBB","#7D595E",62905,2218,413
"pokemon_icon_176_00.jpeg","#FFFFFF","#C3CAD0","#875354",63170,2161,205
"pokemon_icon_176_00_shiny.jpeg","#FFFFFF","#D3CDBB","#626786",63063,2250,223
"pokemon_icon_177_00.jpeg","#FFFFFF","#7AA83B","#D49E54",63613,1226,697
"pokemon_icon_177_00_shiny.jpeg","#FFFFFF","#D3D659","#8C8637",63610,1220,706
"pokemon_icon_178_00.jpeg","#FBFCFC","#959E46","#423F31",56628,6387,2521
"pokemon_icon_178_00_shiny.jpeg","#FBFCFC","#B6B850","#434130",56642,6487,2407
"pokemon_icon_178_01.jpeg","#FBFCFC","#88B041","#69413C",56649,5184,3703
"pokemon_icon_178_01_shiny.jpeg","#FBFCFC","#B3B84F","#403E2F",56587,6590,2359
"pokemon_icon_179_00.jpeg","#FFFFFF","#D7C796","#58676F",60260,4035,1241
"pokemon_icon_179_00_shiny.jpeg","#FFFFFF","#CF9ABE","#606972",60305,3953,1278
"pokemon_icon_180_00.jpeg","#FEFFFF","#D39CB1","#4E5B6C",61083,3856,597
"pokemon_icon_180_00_shiny.jpeg","#FFFEFF","#DBA6BA","#526858",60939,3998,599
"pokemon_icon_181_00.jpeg","#FEFEFD","#E5C145","#654A3D",58202,6309,1025
"pokemon_icon_181_00_shiny.jpeg","#FEFEFE","#CB8FBE","#4D496B",57988,6492,1056
"pokemon_icon_182_00.jpeg","#FFFFFF","#9ABB6D","#EF7C45",61872,2843,821
"pokemon_icon_182_00_shiny.jpeg","#FFFFFF","#DDB6B1","#64A66F",61710,2065,1761
"pokemon_icon_183_00.jpeg","#FFFFFF","#49A5DD","#BE666B",63442,1833,261
"pokemon_icon_183_00_shiny.jpeg","#FFFFFF","#8AD98B","#86914A",63229,1780,527
"pokemon_icon_184_00.jpeg","#FEFFFF","#47A8D8","#89545D",60943,4109,484
"pokemon_icon_184_00_shiny.jpeg","#FFFFFF","#E9B738","#D4BDA4",60454,4074,1008
"pokemon_icon_185_00.jpeg","#FFFFFF","#A67D5B","#4CA96A",57764,5265,2507
"pokemon_icon_185_00_shiny.jpeg","#FFFFFF","#9EA862","#8E5942",57712,4126,3698
"pokemon_icon_185_01.jpeg","#FFFFFF","#A67C5A","#4CA869",57924,5107,2505
"pokemon_icon_185_01_shiny.jpeg","#FFFFFF","#9EA762","#8D5942",57881,3994,3661
"pokemon_icon_186_00.jpeg","#FFFFFF","#B8DB69","#71A342",54252,6183,5101
"pokemon_icon_186_00_shiny.jpeg","#FFFEFF","#3E98D6","#D2A9EB",54675,7384,3477
"pokemon_icon_186_01.jpeg","#FFFFFF","#B8DB69","#70A341",54257,6226,5053
"pokemon_icon_186_01_shiny.jpeg","#FFFFFF","#3E98D6","#D4ABEC",54559,7426,3551
"pokemon_icon_187_00.jpeg","#FFFFFF","#EB97AE","#90B14A",61641,2342,1553
"pokemon_icon_187_00_shiny.jpeg","#FFFFFF","#80C341","#C3EA72",61632,2703,1201
"pokemon_icon_188_00.jpeg","#FFFFFF","#6EA431","#EDED7E",59440,4885,1211
"pokemon_icon_188_00_shiny.jpeg","#FFFFFD","#E47DCA","#BC649B",60307,2932,2297
"pokemon_icon_189_00.jpeg","#FFFFFF","#EFE1B1","#7890C2",59873,3072,2591
"pokemon_icon_189_00_shiny.jpeg","#FFFFFF","#F3E1BA","#DA8DA0",59860,3052,2624
"pokemon_icon_190_00.jpeg","#FFFFFF","#9C72A1","#DCC9A9",60427,2956,2153
"pokemon_icon_190_00_shiny.jpeg","#FFFFFF","#E395AD","#AE6178",60478,3301,1757
"pokemon_icon_190_01.jpeg","#FFFFFF","#9C72A1","#DCC9A9",60390,2998,2148
"pokemon_icon_190_01_shiny.jpeg","#FFFFFF","#E193AB","#AC5F77",60466,3435,1635
"pokemon_icon_191_00.jpeg","#FFFFFF","#D9D369","#554631",63699,1204,633
"pokemon_icon_191_00_shiny.jpeg","#FFFFFF","#E5C964","#62442A",63702,1232,602
"pokemon_icon_192_00.jpeg","#FFFFFE","#E4CB4E","#89C26E",61896,1838,1802
"pokemon_icon_192_00_shiny.jpeg","#FFFFFF","#EAE58D","#A8A758",61618,2063,1855
"pokemon_icon_193_00.jpeg","#FFFFFF","#A58049","#DAD0CC",61430,2309,1797
"pokemon_icon_193_00_shiny.jpeg","#FEFEFE","#759B5E","#3E8ADA",63006,1329,1201
"pokemon_icon_194_00.jpeg","#FFFFFF","#A7D1E8","#7292AC",63068,1345,1123
"pokemon_icon_194_00_shiny.jpeg","#FFFFFF","#EDC9D7","#C394A4",63122,1252,1162
"pokemon_icon_194_01.jpeg","#FFFFFF","#A4D3E9","#6E91AC",63223,1278,1035
"pokemon_icon_194_01_shiny.jpeg","#FFFFFF","#EDC8D7","#BF92A6",63296,1202,1038
"pokemon_icon_195_00.jpeg","#FFFFFF","#7AA4C1","#99CEE5",48668,8664,8204
"pokemon_icon_195_00_shiny.jpeg","#FFFFFF","#B47EB9","#D69DDB",48800,8606,8130
"pokemon_icon_195_01.jpeg","#FFFFFF","#7AA4C1","#99CEE5",48668,8664,8204
"pokemon_icon_195_01_shiny.jpeg","#FFFFFF","#B47EB9","#D69DDB",48800,8606,8130
"pokemon_icon_196_00.jpeg","#FFFEFF","#CA9CCE","#4D5786",62212,2656,668
"pokemon_icon_196_00_07.jpeg","#FFFEFF","#C99CCD","#4F5A87",62119,2748,669
"pokemon_icon_196_00_07_shiny.jpeg","#FFFFFF","#3D905B","#69DC6E",61331,2195,2010
"pokemon_icon_196_00_shiny.jpeg","#FFFFFF","#3E8E5B","#65DF6A",61266,2164,2106
"pokemon_icon_197_00.jpeg","#FFFFFF","#3E4C4F","#DED68A",58376,5941,1219
"pokemon_icon_197_00_07.jpeg","#FFFFFF","#3E4C4E","#D8CE91",58408,5719,1409
"pokemon_icon_197_00_07_shiny.jpeg","#FFFFFF","#475355","#83B8DA",58433,5728,1375
"pokemon_icon_197_00_shiny.jpeg","#FFFFFF","#475456","#76BCE0",58414,5942,1180
"pokemon_icon_198_00.jpeg","#FFFFFF","#314D60","#AAA38E",62178,2852,506
"pokemon_icon_198_00_shiny.jpeg","#FFFFFF","#924A80","#CEA690",62109,2818,609
"pokemon_icon_198_01.jpeg","#FFFFFF","#314C5F","#B0A891",62623,2408,505
"pokemon_icon_198_01_shiny.jpeg","#FFFFFF","#934B82","#D3B093",62558,2417,561
"pokemon_icon_199_00.jpeg","#FEFEFE","#E2BEBE","#C38382",53291,6955,5290
"pokemon_icon_199_00_shiny.jpeg","#FDFCFC","#C1839C","#3E52E0",55709,8844,983
"pokemon_icon_200_00.jpeg","#FFFFFF","#3E5E6E","#728A99",61416,2114,2006
"pokemon_icon_200_00_shiny.jpeg","#FFFFFF","#5C6434","#929956",61384,2125,2027
"pokemon_icon_201_00.jpeg","#FFFFFF","#29333B","#999DA0",63933,1396,207
"pokemon_icon_201_00_shiny.jpeg","#FFFFFF","#4473B1","#284D86",64002,875,659
"pokemon_icon_201_11.jpeg","#FFFFFF","#29333B","#999DA0",63933,1396,207
"pokemon_icon_201_11_shiny.jpeg","#FFFFFF","#4573B1","#284D86",64000,860,676
"pokemon_icon_201_12.jpeg","#FFFFFF","#2A343C","#ADB4B7",63525,1702,309
"pokemon_icon_201_12_shiny.jpeg","#FFFFFF","#315D9B","#B9C5D7",63397,1707,432
"pokemon_icon_201_13.jpeg","#FFFFFF","#2A343C","#8E9397",63713,1562,261
"pokemon_icon_201_13_shiny.jpeg","#FFFFFF","#335F9C","#A1B3CC",63640,1606,290
"pokemon_icon_201_14.jpeg","#FFFFFF","#2B353D","#9FA3A7",63572,1724,240
"pokemon_icon_201_14_shiny.jpeg","#FFFFFF","#4272B1","#284B84",63675,1162,699
"pokemon_icon_201_15.jpeg","#FFFFFF","#2A353C","#A9AFB3",63755,1533,248
"pokemon_icon_201_15_shiny.jpeg","#FFFFFF","#4270AF","#264981",63898,1041,597
"pokemon_icon_201_16.jpeg","#FFFFFF","#29343B","#8F9497",63809,1519,208
"pokemon_icon_201_16_shiny.jpeg","#FFFFFF","#2F5C9C","#8BA3C2",63801,1496,239
"pokemon_icon_201_17.jpeg","#FFFFFF","#2A343C","#AFB4B8",63539,1700,297
"pokemon_icon_201_17_shiny.jpeg","#FFFFFF","#4474B2","#274D87",63724,942,870
"pokemon_icon_201_18.jpeg","#FFFFFF","#2A353D","#959A9E",62958,2265,313
"pokemon_icon_201_18_shiny.jpeg","#FFFFFF","#4473B1","#284E88",63055,1507,974
"pokemon_icon_201_19.jpeg","#FFFFFF","#29333B","#8F9498",64316,1053,167
"pokemon_icon_201_19_shiny.jpeg","#FFFFFF","#4978B4","#284D86",64350,645,541
"pokemon_icon_201_20.jpeg","#FFFFFF","#28333B","#94989B",64147,1205,184
"pokemon_icon_201_20_shiny.jpeg","#FFFFFF","#4677B5","#284D86",64196,755,585
"pokemon_icon_201_21.jpeg","#FFFFFF","#29343B","#989DA0",64048,1312,176
"pokemon_icon_201_21_shiny.jpeg","#FFFFFF","#4676B3","#295089",64105,716,715
"pokemon_icon_201_22.jpeg","#FFFFFF","#2B353C","#B3B9BE",63902,1343,291
"pokemon_icon_201_22_shiny.jpeg","#FFFFFF","#335F9D","#C1CADA",63801,1371,364
"pokemon_icon_201_23.jpeg","#FFFFFF","#2A343C","#969B9E",63045,2186,305
"pokemon_icon_201_23_shiny.jpeg","#FFFFFF","#2A518D","#4A77B3",63121,1225,1190
"pokemon_icon_201_24.jpeg","#FFFFFF","#29333B","#979CA0",63250,1997,289
"pokemon_icon_201_24_shiny.jpeg","#FFFFFF","#305D9C","#9AB0CE",63225,2004,307
"pokemon_icon_201_25.jpeg","#FFFFFF","#2B363E","#979B9D",63009,2213,314
"pokemon_icon_201_25_shiny.jpeg","#FFFFFF","#4476B5","#264B86",63116,1607,813
"pokemon_icon_201_26.jpeg","#FFFFFF","#2A343D","#9A9FA2",64219,1155,162
"pokemon_icon_201_26_shiny.jpeg","#FFFFFF","#4272B2","#25477E",64281,866,389
"pokemon_icon_201_27.jpeg","#FFFFFF","#29333C","#91969A",64349,1034,153
"pokemon_icon_201_27_shiny.jpeg","#FFFFFF","#305D9B","#85A1C3",64351,1002,183
"pokemon_icon_201_28.jpeg","#FFFFFF","#29333B","#8C9295",64221,1133,182
"pokemon_icon_201_28_shiny.jpeg","#FFFFFF","#2F5C9A","#829FC1",64222,1088,226
"pokemon_icon_201_29.jpeg","#FFFFFF","#29343C","#93989B",63676,1632,228
"pokemon_icon_201_29_shiny.jpeg","#FFFFFF","#315F9D","#AABBD1",63580,1666,290
"pokemon_icon_201_30.jpeg","#FFFFFF","#2A353D","#93979A",64138,1221,177
"pokemon_icon_201_30_shiny.jpeg","#FFFFFF","#4476B5","#284D84",64181,886,469
"pokemon_icon_201_31.jpeg","#FFFFFF","#29333C","#989D9F",63458,1843,235
"pokemon_icon_201_31_shiny.jpeg","#FFFFFF","#305C9B","#9AAEC7",63433,1842,261
"pokemon_icon_201_32.jpeg","#FFFFFF","#29343C","#999EA1",63633,1665,238
"pokemon_icon_201_32_shiny.jpeg","#FFFFFF","#4171B2","#264A84",63718,1203,615
"pokemon_icon_201_33.jpeg","#FFFFFF","#29343C","#9DA1A4",63999,1333,204
"pokemon_icon_201_33_shiny.jpeg","#FFFFFF","#4372B0","#274B84",64077,955,504
"pokemon_icon_201_34.jpeg","#FFFFFF","#2A343C","#989EA1",64177,1200,159
"pokemon_icon_201_34_shiny.jpeg","#FFFFFF","#4776B4","#284B84",64222,777,537
"pokemon_icon_201_35.jpeg","#FFFFFF","#29333B","#888D90",64094,1241,201
"pokemon_icon_201_35_shiny.jpeg","#FFFFFF","#4373B2","#264B83",64146,861,529
"pokemon_icon_201_36.jpeg","#FFFFFF","#29333C","#8F9397",64088,1256,192
"pokemon_icon_201_36_shiny.jpeg","#FFFFFF","#305D9E","#869FBF",64094,1225,217
"pokemon_icon_201_37.jpeg","#FFFFFF","#2B343B","#979B9D",63978,1399,159
"pokemon_icon_201_37_shiny.jpeg","#FFFFFF","#4072B3","#284E86",64029,940,567
"pokemon_icon_201_38.jpeg","#FFFFFF","#2C353C","#9C9FA1",63935,1447,154
"pokemon_icon_201_38_shiny.jpeg","#FFFFFF","#4175B6","#284E86",63991,1003,542
"pokemon_icon_202_00.jpeg","#FFFFFF","#6FCCF0","#559ACC",52651,8347,4538
"pokemon_icon_202_00_11.jpeg","#FFFFFF","#6BCAEC","#5990BC",50866,9733,4937
"pokemon_icon_202_00_11_shiny.jpeg","#FFFFFF","#E58AD7","#43B3AD",51005,12903,1628
"pokemon_icon_202_00_shiny.jpeg","#FFFFFF","#F59AE9","#C975BA",52760,8169,4607
"pokemon_icon_202_01.jpeg","#FFFFFF","#6FCCF0","#5898CA",52709,8220,4607
"pokemon_icon_202_01_11.jpeg","#FEFFFF","#62BBDF","#B6407C",50925,13938,673
"pokemon_icon_202_01_11_shiny.jpeg","#FFFFFF","#E589D5","#43B3AD",51010,12900,1626
"pokemon_icon_202_01_shiny.jpeg","#FFFFFF","#F59AE8","#C974B8",52763,8075,4698
"pokemon_icon_203_00.jpeg","#FFFEFE","#DE942C","#46271F",56081,5615,3840
"pokemon_icon_203_00_shiny.jpeg","#FEFEFE","#E0860B","#51332D",56190,5025,4321
"pokemon_icon_203_01.jpeg","#FFFEFE","#DC952B","#452920",56089,5751,3696
"pokemon_icon_203_01_shiny.jpeg","#FEFEFE","#E2880A","#52342E",56192,5168,4176
"pokemon_icon_204_00.jpeg","#FFFFFF","#609087","#325152",62318,1630,1588
"pokemon_icon_204_00_shiny.jpeg","#FFFFFF","#D19C3D","#84591D",62307,1850,1379
"pokemon_icon_205_00.jpeg","#FDFCFD","#AA9CAE","#862725",48975,10462,6099
"pokemon_icon_205_00_shiny.jpeg","#FFFFFF","#C5AC5C","#7F6832",45973,10033,9530
"pokemon_icon_206_00.jpeg","#FFFFFE","#D9D573","#4E8374",59916,3922,1698
"pokemon_icon_206_00_shiny.jpeg","#FFFFFE","#DAD072","#AA6968",59708,4035,1793
"pokemon_icon_207_00.jpeg","#FFFFFF","#DA89C0","#5F6EAA",59271,5149,1116
"pokemon_icon_207_00_shiny.jpeg","#FFFFFF","#9BA3EC","#6268BD",59196,3974,2366
"pokemon_icon_207_01.jpeg","#FFFFFF","#D989BF","#5C6EAB",59594,4868,1074
"pokemon_icon_207_01_shiny.jpeg","#FFFFFF","#9BA3EC","#6167BC",59534,3734,2268
"pokemon_icon_208_00.jpeg","#FEFFFF","#747C90","#B5C4D6",50017,12005,3514
"pokemon_icon_208_00_shiny.jpeg","#FFFFFF","#A9933B","#E3D371",49457,10996,5083
"pokemon_icon_208_01.jpeg","#FDFEFF","#6F778B","#9EAABD",50980,9845,4711
"pokemon_icon_208_01_shiny.jpeg","#FFFFFF","#A68F37","#D8C565",49463,9570,6503
"pokemon_icon_209_00.jpeg","#FFFFFF","#EC9BA3","#635352",61364,3441,731
"pokemon_icon_209_00_shiny.jpeg","#FFFFFF","#D0C0EE","#CA668D",61261,3274,1001
"pokemon_icon_210_00.jpeg","#FFFDFE","#DDABCA","#4C3E44",52262,12477,797
"pokemon_icon_210_00_shiny.jpeg","#FFFFFF","#ECCDAF","#B0947B",49763,11658,4115
"pokemon_icon_211_00.jpeg","#FFFFFF","#3B7470","#B1C592",60264,2929,2343
"pokemon_icon_211_00_shiny.jpeg","#FFFFFF","#CF8ECA","#995692",60580,3575,1381
"pokemon_icon_212_00.jpeg","#FFFFFF","#B84B49","#B4AAB5",50980,12265,2291
"pokemon_icon_212_00_shiny.jpeg","#FEFFFE","#A4CB5A","#649F2F",51204,8596,5736
"pokemon_icon_212_01.jpeg","#FFFFFF","#B84B49","#B4AAB5",50697,12557,2282
"pokemon_icon_212_01_shiny.jpeg","#FFFFFE","#83B936","#AEBFA8",50667,12219,2650
"pokemon_icon_213_00.jpeg","#FFFFFE","#E7C952","#B94334",63020,1760,756
"pokemon_icon_213_00_shiny.jpeg","#FFFFFF","#E6C947","#3B7DD0",63245,1520,771
"pokemon_icon_214_00.jpeg","#FEFFFF","#3E6183","#638DB0",53423,7150,4963
"pokemon_icon_214_00_shiny.jpeg","#FFFFFF","#ED89EF","#BE5CBD",53494,7071,4971
"pokemon_icon_214_01.jpeg","#FEFFFF","#3E6082","#618BAE",53576,6985,4975
"pokemon_icon_214_01_shiny.jpeg","#FFFFFF","#EC87EE","#BE5BBD",53652,7044,4840
"pokemon_icon_215_00.jpeg","#FFFFFF","#416A83","#BD7B78",61723,2633,1180
"pokemon_icon_215_00_shiny.jpeg","#FFFFFF","#EBA3C3","#C9857B",61572,2208,1756
"pokemon_icon_215_01.jpeg","#FFFFFF","#416A83","#B88583",62031,2634,871
"pokemon_icon_215_01_shiny.jpeg","#FFFFFF","#E094BC","#C28D5F",61964,2888,684
"pokemon_icon_216_00.jpeg","#FFFFFF","#E4A056","#3A2919",62487,2892,157
"pokemon_icon_216_00_shiny.jpeg","#FFFFFF","#9DD181","#2E3924",62472,2895,169
"pokemon_icon_217_00.jpeg","#FFFFFE","#A26D4B","#EBD287",47278,14982,3276
"pokemon_icon_217_00_shiny.jpeg","#FFFFFE","#6CB01A","#DAE58A",47093,14610,3833
"pokemon_icon_217_01.jpeg","#FFFFFE","#A36E4B","#ECD287",47069,15230,3237
"pokemon_icon_217_01_shiny.jpeg","#FFFFFE","#6DB11A","#DBE58B",46893,14900,3743
"pokemon_icon_218_00.jpeg","#FFFFFF","#D95D46","#E9B484",61906,2849,781
"pokemon_icon_218_00_shiny.jpeg","#FFFFFF","#8F8E89","#B4B4A8",62041,2027,1468
"pokemon_icon_219_00.jpeg","#FFFFFE","#CC5744","#76768E",56896,6025,2615
"pokemon_icon_219_00_shiny.jpeg","#FFFFFE","#C67CC7","#88492F",56888,5755,2893
"pokemon_icon_220_00.jpeg","#FFFFFF","#C99A79","#5E331F",62319,2314,903
"pokemon_icon_220_00_shiny.jpeg","#FFFFFF","#C9E0B4","#7A906F",62326,1606,1604
"pokemon_icon_221_00.jpeg","#FFFFFE","#8E634B","#CB9471",49764,8562,7210
"pokemon_icon_221_00_shiny.jpeg","#FFFFFF","#E3E271","#A4A04D",49280,10284,5972
"pokemon_icon_221_01.jpeg","#FFFFFE","#8E634A","#CB9371",49727,8603,7206
"pokemon_icon_221_01_shiny.jpeg","#FFFFFF","#E3E270","#A39F4C",49316,10254,5966
"pokemon_icon_222_00.jpeg","#FFFFFF","#EDA5BA","#D97F93",62253,2187,1096
"pokemon_icon_222_00_shiny.jpeg","#FFFFFF","#90E4F2","#79B7C9",62189,1836,1511
"pokemon_icon_223_00.jpeg","#FFFFFF","#A2BDAB","#658374",63728,1044,764
"pokemon_icon_223_00_shiny.jpeg","#FFFFFF","#AD87D6","#754AA4",63738,1097,701
"pokemon_icon_224_00.jpeg","#FFFFFE","#DC6045","#9D3830",55088,6334,4114
"pokemon_icon_224_00_shiny.jpeg","#FFFFFF","#9C8126","#E2D15C",55012,8569,1955
"pokemon_icon_224_01.jpeg","#FFFFFE","#E15E48","#9F3931",55192,6467,3877
"pokemon_icon_224_01_shiny.jpeg","#FFFFFF","#9F8427","#E5D261",55089,8699,1748
"pokemon_icon_225_00.jpeg","#FFFFFF","#B54334","#C1B7B3",60870,2677,1989
"pokemon_icon_225_00_shiny.jpeg","#FFFFFE","#C499C2","#83558D",61039,3281,1216
"pokemon_icon_226_00.jpeg","#FFFFFF","#B6B6C8","#476081",57673,4158,3705
"pokemon_icon_226_00_shiny.jpeg","#FEFFFF","#7D99CA","#2951BD",57244,4592,3700
